Customer ID,Dummy_Customer_id,Gender_Converted,Age,Age_Bucket_Converted,Married_converted,Number of Dependents,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Tenure_bucket_converted,Offer_Converted,Phone_Service Converted,Avg Monthly Long Distance Charges,Multiple_lines_woe,Internet Service Converted,Internet_type_converted,Avg Monthly GB Download,Online_Security_Woe,Online_Backup_woe,Device_Protection_Plan,Premium Tech Support,Streaming_Tv_woe,Streaming_movie_woe,Streaming_music_woe,Unlimited_Data_Converted,Contract_Converted,PaperLess_Biling_woe,Payment_method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Target
8168-UQWWF,5804,-0.02,48,0.13,-0.31,2,90042,34.11572,-118.192754,0,11,-0.78,-0.03,-0.01,27.57,0.08,-0.26,0.05,18,-0.69,-0.61,0.22,-0.7,-0.17,-0.17,-0.14,-0.2,-0.9,-0.34,-0.35,97.85,1105.4,0,0,303.27,1408.67,1
8169-SAEJD,5805,0.02,79,-0.4,0.39,0,93535,34.712708,-117.889656,10,69,1.63,1.61,0.08,,0.08,-0.26,0.46,12,0.75,0.27,-0.58,-0.7,-0.17,-0.17,-0.14,-0.3,2.6,0.62,0.76,56.55,3952.65,0,40,0,3992.65,0
8173-RXAYP,5806,-0.02,51,0.13,0.39,1,96056,41.10831,-121.360362,8,24,0.23,-0.03,-0.01,30.41,0.08,1.51,1.51,,1.51,1.51,1.51,1.5,1.51,1.51,1.51,1.5,2.6,0.62,0.76,19.7,452.55,0,0,729.84,1182.39,0
8174-LNWMW,5807,-0.02,52,0.13,-0.31,0,92782,33.738543,-117.785046,0,31,0.23,-0.03,-0.01,26.16,0.08,1.51,1.51,,1.51,1.51,1.51,1.5,1.51,1.51,1.51,1.5,2.6,0.62,0.76,20.9,689.35,0,0,810.96,1500.31,0
8174-TBVCF,5808,-0.02,30,0.19,0.39,0,90680,33.801869,-117.995068,7,70,1.63,1.61,-0.01,26.47,0.08,-0.26,0.46,59,0.75,0.27,0.22,0.7,-0.17,-0.17,-0.14,-0.2,2.6,-0.34,0.76,94.8,6859.05,0,0,1852.9,8711.95,0
8178-EYZUO,5809,0.02,48,0.13,-0.31,0,94105,37.789168,-122.395009,0,46,0.67,-0.03,-0.01,15.78,0.08,-0.26,-0.64,3,0.75,0.27,-0.58,-0.7,-0.33,-0.17,-0.14,-0.2,-0.9,-0.34,-0.35,93.7,4154.8,0,0,725.88,4880.68,1
8180-AKMJV,5810,-0.02,27,0.19,-0.31,0,96117,40.507272,-120.338228,0,1,-0.78,-1.14,-0.01,23.04,0.08,-0.26,0.05,82,-0.69,-0.61,-0.58,-0.7,-0.33,-0.34,-0.35,-0.2,-0.9,-0.34,0.76,44.55,44.55,0,0,23.04,67.59,0
8181-YHCMF,5811,-0.02,44,0.13,0.39,0,91941,32.759327,-116.99726,8,68,1.63,-0.03,0.08,,0.08,-0.26,0.46,15,-0.69,0.27,0.22,0.7,-0.17,-0.17,-0.14,-0.2,2.6,0.62,0.76,60.3,4109,0,0,0,4109,0
8182-BJDSI,5812,-0.02,56,0.13,-0.31,0,92705,33.766004,-117.786763,0,28,0.23,0.2,-0.01,30.28,0.08,-0.26,-0.64,30,-0.69,0.27,-0.58,-0.7,-0.33,-0.17,-0.14,-0.2,-0.9,-0.34,-0.35,89.95,2625.55,0,0,847.84,3473.39,1
8182-PNAGI,5813,0.02,50,0.13,-0.31,0,90660,33.989524,-118.089299,0,12,-0.78,-0.03,-0.01,46.58,0.08,-0.26,0.46,26,-0.69,-0.61,-0.58,0.7,-0.33,-0.34,-0.35,-0.3,-0.9,0.62,-0.35,50.25,593.75,0,120,558.96,1272.71,1
8183-ONMXC,5814,-0.02,41,0.13,-0.31,0,92117,32.825086,-117.199424,0,2,-0.78,-0.03,-0.01,5.11,0.08,-0.26,-0.64,6,-0.69,-0.61,-0.58,-0.7,-0.33,-0.17,-0.14,-0.2,-0.9,0.62,-0.35,-1,159.45,0,0,10.22,169.67,1
8184-WMOFI,5815,0.02,47,0.13,0.39,0,93702,36.739385,-119.753649,0,62,1.63,-0.03,-0.01,14.05,0.08,-0.26,0.46,25,0.75,-0.61,0.22,0.7,-0.33,-0.17,-0.14,-0.2,1.1,0.62,0.76,71.4,4487.3,0,0,871.1,5358.4,0
8185-UPYBR,5816,0.02,33,0.19,0.39,0,90254,33.86532,-118.396336,4,6,-0.78,-0.03,-0.01,21.23,0.08,-0.26,-0.64,13,-0.69,-0.61,-0.58,-0.7,-0.33,-0.34,-0.35,-0.2,-0.9,-0.34,-0.35,75.5,438,0,0,127.38,565.38,1
8189-DUKMV,5817,-0.02,52,0.13,0.39,0,95742,38.591134,-121.161585,8,4,-0.78,-0.03,-0.01,44.73,0.08,1.51,1.51,,1.51,1.51,1.51,1.5,1.51,1.51,1.51,1.5,1.1,0.62,-0.35,20.5,79.05,0,0,178.92,257.97,0
8189-HBVRW,5818,-0.02,50,0.13,-0.31,0,90005,34.059281,-118.30742,0,53,0.67,-0.03,-0.01,2.51,0.08,-0.26,-0.64,19,0.75,0.27,0.22,-0.7,-0.33,-0.34,-0.35,-0.3,-0.9,0.62,-0.35,90.8,4921.2,0,60,133.03,5114.23,0
8189-XRIKE,5819,-0.02,80,-0.77,-0.31,0,94560,37.504133,-122.032347,0,32,0.23,0.2,-0.01,31.57,0.08,-0.26,-0.64,4,-0.69,-0.61,-0.58,-0.7,-0.17,-0.17,-0.35,-0.2,2.6,0.62,-0.35,90.95,2897.95,25.55,0,1010.24,3882.64,0
8190-ZTQFB,5820,0.02,50,0.13,-0.31,0,96009,41.083464,-121.107929,0,41,0.67,-0.03,0.08,,0.08,-0.26,0.05,8,-0.69,-0.61,0.22,-0.7,-0.17,-0.17,-0.14,-0.3,1.1,-0.34,-0.35,51.35,2075.1,0,80,0,2155.1,0
8191-XWSZG,5821,-0.02,57,0.13,-0.31,0,90018,34.028735,-118.317236,0,52,0.67,0.95,-0.01,22.55,0.08,1.51,1.51,,1.51,1.51,1.51,1.5,1.51,1.51,1.51,1.5,1.1,0.62,-0.48,20.65,1022.95,0,0,1172.6,2195.55,0
8194-PEEBY,5822,-0.02,38,0.19,0.39,3,92604,33.688546,-117.788091,1,24,0.23,0.2,-0.01,4.47,0.08,1.51,1.51,,1.51,1.51,1.51,1.5,1.51,1.51,1.51,1.5,1.1,0.62,0.76,19.9,533.5,0,0,107.28,640.78,0
8197-BFWVU,5823,-0.02,62,-0.4,0.39,0,93240,35.607875,-118.466318,2,72,1.63,1.61,-0.01,1.72,0.08,-0.26,0.05,7,0.75,0.27,0.22,0.7,-0.17,-0.17,-0.14,-0.2,2.6,-0.34,-0.35,93.25,6688.95,0,0,123.84,6812.79,0
8198-RKSZG,5824,-0.02,43,0.13,0.39,3,94530,37.924838,-122.289145,8,14,-0.78,-0.01,-0.01,9.77,0.08,-0.26,0.46,21,-0.69,0.27,-0.58,0.7,-0.17,-0.17,-0.14,-0.2,-0.9,0.62,0.76,80.45,1137.05,0,0,136.78,1273.83,0
8199-ZLLSA,5825,0.02,53,0.13,-0.31,0,91042,34.296574,-118.244839,0,67,1.63,-0.03,-0.01,22.66,0.08,-0.26,-0.64,27,0.75,0.27,0.22,0.7,-0.17,-0.17,-0.14,-0.2,1.1,-0.34,-0.35,118.35,7804.15,0,0,1518.22,9322.37,1
8200-KLNYW,5826,-0.02,55,0.13,0.39,0,94963,38.00474,-122.663717,7,21,0.23,-0.03,-0.01,11.27,0.08,-0.26,0.46,19,0.75,-0.61,0.22,0.7,-0.17,-0.17,-0.14,-0.3,1.1,0.62,0.76,80.9,1714.95,0,60,236.67,2011.62,0
8200-LGKSR,5827,0.02,47,0.13,0.39,0,91702,34.174493,-117.87068,6,71,1.63,-0.03,-0.01,35.09,0.08,-0.26,0.46,12,0.75,-0.61,0.22,0.7,-0.17,-0.17,-0.14,-0.2,2.6,0.62,-0.35,83.2,6126.1,0,0,2491.39,8617.49,0
8201-AAXCB,5828,0.02,55,0.13,0.39,3,91764,34.074087,-117.605618,1,25,0.23,-0.03,-0.01,25.87,0.08,-0.26,0.05,76,-0.69,-0.61,-0.58,-0.7,-0.17,-0.34,-0.35,-0.3,-0.9,0.62,-0.35,60.35,1404.65,0,10,646.75,2061.4,0
8203-XJZRC,5829,0.02,44,0.13,-0.31,0,91914,32.688506,-116.938632,0,1,-0.78,-1.14,-0.01,40.46,0.08,1.51,1.51,,1.51,1.51,1.51,1.5,1.51,1.51,1.51,1.5,-0.9,0.62,0.76,20.25,20.25,0,0,40.46,60.71,0
8204-TIFGJ,5830,-0.02,38,0.19,-0.31,0,93529,37.730269,-119.055813,0,23,0.23,-0.03,-0.01,16.26,0.08,1.51,1.51,,1.51,1.51,1.51,1.5,1.51,1.51,1.51,1.5,-0.9,-0.34,-0.35,20.3,470.6,0,0,373.98,844.58,0
8204-YJCLA,5831,0.02,78,-0.4,0.39,0,92173,32.555828,-117.040073,1,72,1.63,1.61,0.08,,0.08,-0.26,0.46,24,0.75,0.27,0.22,0.7,-0.17,-0.17,-0.35,-0.2,2.6,-0.34,-0.35,64.8,4732.35,0,0,0,4732.35,0
8205-MQUGY,5832,0.02,39,0.19,0.39,3,95834,38.646209,-121.52446,8,12,-0.78,-0.01,-0.01,9.58,0.08,-0.26,0.05,57,0.75,-0.61,-0.58,-0.7,-0.33,-0.34,-0.35,-0.3,-0.9,-0.34,-0.35,49.2,571.15,0,80,114.96,766.11,0
8205-OTCHB,5833,0.02,51,0.13,-0.31,0,92506,33.930931,-117.361788,0,22,0.23,-0.01,0.08,,0.08,-0.26,0.46,16,-0.69,0.27,0.22,-0.7,-0.33,-0.17,-0.14,-0.2,1.1,-0.34,-0.35,43.75,903.6,0,0,0,903.6,1
8205-VSLRB,5834,0.02,22,0.19,0.39,0,96037,41.528541,-122.955018,2,70,1.63,-0.03,-0.01,4.8,0.08,-0.26,0.05,41,0.75,-0.61,0.22,0.7,-0.33,-0.17,-0.14,-0.2,2.6,0.62,0.76,77.3,5498.2,26.87,0,336,5807.33,0
8207-DMRVL,5835,0.02,47,0.13,0.39,3,92886,33.897253,-117.792202,1,72,1.63,-0.03,-0.01,21.89,0.08,-0.26,-0.64,58,0.75,0.27,0.22,0.7,-0.17,-0.17,-0.14,-0.3,2.6,0.62,-0.35,114.55,8306.05,21.6,40,1576.08,9900.53,0
8207-VVMYB,5836,-0.02,44,0.13,0.39,0,94517,37.881842,-121.848111,1,70,1.63,-0.03,-0.01,14.15,0.08,1.51,1.51,,1.51,1.51,1.51,1.5,1.51,1.51,1.51,1.5,2.6,-0.34,-0.35,26,2006.95,0,0,990.5,2997.45,0
8208-EUMTE,5837,0.02,45,0.13,-0.31,0,92861,33.817473,-117.810462,0,16,-0.78,-0.03,0.08,,0.08,-0.26,0.46,27,0.75,0.27,0.22,0.7,-0.17,-0.34,-0.35,-0.2,2.6,0.62,0.76,54.85,916.15,0,0,0,916.15,0
8212-CRQXP,5838,-0.02,20,0.19,0.39,0,95002,37.449537,-121.994813,1,22,0.23,-0.03,-0.01,45.1,0.08,-0.26,-0.64,41,-0.69,-0.61,-0.58,-0.7,-0.17,-0.34,-0.35,-0.3,-0.9,-0.34,0.76,80,1706.45,0,50,992.2,2748.65,0
8212-DJRCH,5839,0.02,33,0.19,0.39,1,91320,34.172071,-118.946262,1,5,-0.78,-0.03,-0.01,15.01,0.08,-0.26,-0.64,19,0.75,-0.61,0.22,-0.7,-0.33,-0.17,-0.14,-0.2,-0.9,-0.34,0.76,90.35,434.5,17.33,0,75.05,492.22,0
8213-TAZPM,5840,-0.02,45,0.13,0.39,1,91945,32.733564,-117.033713,5,69,1.63,1.61,-0.01,46.45,0.08,-0.26,-0.64,26,-0.69,0.27,0.22,0.7,-0.17,-0.17,-0.14,-0.3,1.1,-0.34,-0.35,108.75,7493.05,0,100,3205.05,10798.1,0
8215-NGSPE,5841,-0.02,63,-0.4,0.39,1,93035,34.18454,-119.224666,3,42,0.67,0.95,-0.01,3.14,0.08,1.51,1.51,,1.51,1.51,1.51,1.5,1.51,1.51,1.51,1.5,2.6,0.62,0.76,20,833.55,0,0,131.88,965.43,0
8216-AZUUZ,5842,-0.02,42,0.13,0.39,3,94118,37.781304,-122.461522,1,42,0.67,-0.03,-0.01,12.6,0.08,-0.26,-0.64,26,-0.69,-0.61,0.22,0.7,-0.17,-0.17,-0.14,-0.2,2.6,-0.34,-0.35,100.4,4303.65,0,0,529.2,4832.85,0
8217-QYOHV,5843,0.02,27,0.19,-0.31,0,91505,34.174215,-118.345928,0,5,-0.78,-1.14,-0.01,30.92,0.08,-0.26,0.05,41,0.75,-0.61,-0.58,0.7,-0.33,-0.34,-0.14,-0.2,-0.9,-0.34,0.76,55.75,266.95,0,0,154.6,421.55,0
8218-FFJDS,5844,-0.02,21,0.19,0.39,0,95634,38.9386,-120.785514,6,72,1.63,-0.03,-0.01,15.35,0.08,-0.26,0.46,41,0.75,0.27,-0.58,0.7,-0.17,-0.17,-0.14,-0.2,2.6,-0.34,-0.35,86.4,6058.95,0,0,1105.2,7164.15,0
8219-VYBVI,5845,0.02,52,0.13,-0.31,3,92067,33.012751,-117.200617,0,39,0.23,-0.03,-0.01,49.95,0.08,1.51,1.51,,1.51,1.51,1.51,1.5,1.51,1.51,1.51,1.5,2.6,0.62,0.76,25,1004.35,0,0,1948.05,2952.4,0
8220-OCUFY,5846,-0.02,30,0.19,-0.31,0,92571,33.828289,-117.201666,0,21,0.23,-0.03,-0.01,7.41,0.08,-0.26,0.46,51,0.75,-0.61,0.22,0.7,-0.33,-0.34,-0.35,-0.2,1.1,-0.34,-0.35,60.25,1258.35,0,0,155.61,1413.96,0
8221-EQDGL,5847,0.02,27,0.19,0.39,0,95910,39.467828,-120.841386,4,35,0.23,-0.03,-0.01,25.32,0.08,-0.26,0.46,30,0.75,0.27,0.22,-0.7,-0.33,-0.34,-0.35,-0.2,-0.9,0.62,0.76,61,2130.45,10.7,0,886.2,3005.95,0
8221-HVAYI,5848,0.02,60,-0.4,0.39,0,95322,37.147198,-121.120161,0,35,0.23,0.2,-0.01,5.06,0.08,-0.26,0.05,20,0.75,0.27,0.22,0.7,-0.33,-0.34,-0.35,-0.2,2.6,-0.34,0.76,69.15,2490.15,0,0,177.1,2667.25,0
8224-DWCKX,5849,0.02,78,-0.4,-0.31,0,94010,37.57028,-122.365778,0,12,-0.78,-0.03,-0.01,43.4,0.08,-0.26,-0.64,24,-0.69,-0.61,-0.58,-0.7,-0.33,-0.34,-0.35,-0.2,2.6,-0.34,0.76,73.3,828.05,0,0,520.8,1348.85,0
8224-IVVPA,5850,-0.02,35,0.19,-0.31,0,93518,35.358953,-118.527064,0,27,0.23,-0.03,-0.01,25.21,0.08,-0.26,0.46,9,0.75,0.27,-0.58,-0.7,-0.33,-0.34,-0.35,-0.2,-0.9,-0.34,0.76,56.7,1652.95,0,0,680.67,2333.62,0
8224-KDLKN,5851,0.02,22,0.19,0.39,2,95825,38.590035,-121.412455,3,72,1.63,1.61,-0.01,19.04,0.08,1.51,1.51,,1.51,1.51,1.51,1.5,1.51,1.51,1.51,1.5,2.6,0.62,-0.35,25,1738.9,0,0,1370.88,3109.78,0
8224-UAXBZ,5852,-0.02,55,0.13,0.39,0,95827,38.549185,-121.328386,7,58,0.67,-0.03,0.08,,0.08,-0.26,0.46,29,0.75,0.27,-0.58,-0.7,-0.17,-0.34,-0.35,-0.2,1.1,-0.34,-0.35,45.35,2540.1,4.08,0,0,2536.02,0
8225-BTJAU,5853,0.02,75,-0.4,-0.31,0,94970,37.921137,-122.657562,0,10,-0.78,-0.01,-0.01,7.51,0.08,-0.26,-0.64,18,-0.69,-0.61,-0.58,-0.7,-0.33,-0.17,-0.35,-0.2,-0.9,-0.34,-0.35,79.25,793.55,0,0,75.1,868.65,1
8226-BXGES,5854,0.02,30,0.19,0.39,0,90249,33.90139,-118.315697,5,64,1.63,0.95,-0.01,13.8,0.08,-0.26,-0.64,48,0.75,0.27,0.22,-0.7,-0.33,-0.34,-0.35,-0.2,1.1,0.62,-0.35,89.45,5692.65,0,0,883.2,6575.85,0
8229-BUJHX,5855,-0.02,60,-0.4,0.39,1,91911,32.607964,-117.059459,8,71,1.63,-0.03,-0.01,11.13,0.08,1.51,1.51,,1.51,1.51,1.51,1.5,1.51,1.51,1.51,1.5,2.6,0.62,-0.35,20.5,1500.95,0,0,790.23,2291.18,0
8229-MYEJZ,5856,-0.02,44,0.13,-0.31,0,91786,34.105493,-117.660934,0,10,-0.78,-0.01,-0.01,45.56,0.08,-0.26,0.46,17,-0.69,0.27,-0.58,-0.7,-0.33,-0.34,-0.35,-0.2,-0.9,0.62,-0.35,51.2,498.25,0,0,455.6,953.85,0
8229-TNIQA,5857,-0.02,36,0.19,-0.31,0,91105,34.13946,-118.166649,0,4,-0.78,-1.14,-0.01,39.9,0.08,-0.26,0.05,20,-0.69,-0.61,-0.58,-0.7,-0.33,-0.34,-0.35,-0.2,-0.9,-0.34,0.76,45.3,196.95,0,0,159.6,356.55,1
8231-BSWXX,5858,0.02,44,0.13,-0.31,0,93501,35.097323,-118.171288,0,71,1.63,1.61,-0.01,41.34,0.08,-0.26,-0.64,10,-0.69,0.27,-0.58,-0.7,-0.33,-0.34,-0.35,-0.2,1.1,-0.34,0.76,79.05,5552.5,0,0,2935.14,8487.64,0
8232-CTLKO,5859,-0.02,58,0.13,0.39,2,92259,32.698964,-115.886656,9,66,1.63,1.61,-0.01,8.39,0.08,-0.26,0.46,16,0.75,-0.61,-0.58,-0.7,-0.17,-0.34,-0.35,-0.2,2.6,-0.34,-0.35,59.75,3996.8,0,0,553.74,4550.54,0
8232-UTFOZ,5860,0.02,24,0.19,-0.31,0,91740,34.119363,-117.855059,0,69,1.63,-0.03,-0.01,7.18,0.08,1.51,1.51,,1.51,1.51,1.51,1.5,1.51,1.51,1.51,1.5,2.6,0.62,0.76,19.95,1399.35,0,0,495.42,1894.77,0
8234-GSZYK,5861,0.02,39,0.19,-0.31,0,95410,39.225694,-123.717354,0,43,0.67,-0.03,-0.01,28.9,0.08,1.51,1.51,,1.51,1.51,1.51,1.5,1.51,1.51,1.51,1.5,2.6,0.62,-0.35,26.45,1110.05,0,0,1242.7,2352.75,0
8237-ULIXL,5862,-0.02,21,0.19,0.39,0,94116,37.74441,-122.486764,1,72,1.63,1.61,-0.01,13.27,0.08,1.51,1.51,,1.51,1.51,1.51,1.5,1.51,1.51,1.51,1.5,2.6,0.62,0.76,24.85,1871.85,0,0,955.44,2827.29,0
8241-JUIQO,5863,-0.02,24,0.19,-0.31,0,94086,37.378541,-122.020456,0,61,1.63,0.95,-0.01,25.91,0.08,1.51,1.51,,1.51,1.51,1.51,1.5,1.51,1.51,1.51,1.5,1.1,0.62,-0.35,19.45,1336.35,0,0,1580.51,2916.86,0
8242-JSVBO,5864,0.02,22,0.19,-0.31,0,95246,38.264262,-120.515133,0,7,-0.78,-0.03,-0.01,26.76,0.08,-0.26,0.46,46,-0.69,-0.61,-0.58,-0.7,-0.33,-0.34,-0.35,-0.2,-0.9,-0.34,-0.35,44.65,322.5,0,0,187.32,509.82,0
8242-PDSGJ,5865,0.02,47,0.13,0.39,0,96105,39.872961,-120.198876,1,70,1.63,-0.03,0.08,,0.08,-0.26,0.46,18,0.75,-0.61,0.22,0.7,-0.33,-0.34,-0.35,-0.2,2.6,-0.34,0.76,39.15,2692.75,0,0,0,2692.75,0
8242-SOQUO,5866,-0.02,73,-0.4,-0.31,0,94619,37.787186,-122.14633,0,5,-0.78,-1.14,-0.01,14.22,0.08,-0.26,-0.64,4,-0.69,0.27,-0.58,-0.7,-0.17,-0.34,-0.35,-0.2,1.1,-0.34,-0.35,84.7,392.5,41.2,0,71.1,422.4,0
8245-UMPYT,5867,-0.02,66,-0.4,-0.31,0,93932,35.989792,-121.055933,0,16,-0.78,-0.03,-0.01,32.11,0.08,-0.26,-0.64,14,-0.69,-0.61,-0.58,-0.7,-0.17,-0.17,-0.35,-0.2,-0.9,-0.34,-0.35,96.4,1581.2,47.2,0,513.76,2047.76,1
8246-SHFGA,5868,0.02,24,0.19,-0.31,0,96067,41.33832,-122.290756,0,17,-0.78,-0.03,-0.01,34.02,0.08,1.51,1.51,,1.51,1.51,1.51,1.5,1.51,1.51,1.51,1.5,-0.9,0.62,0.76,21.1,385.55,0,0,578.34,963.89,0
8249-THVEC,5869,0.02,38,0.19,0.39,3,90041,34.137412,-118.207607,3,51,0.67,-0.03,-0.01,37.63,0.08,1.51,1.51,,1.51,1.51,1.51,1.5,1.51,1.51,1.51,1.5,1.1,0.62,0.76,19.4,997.75,0,0,1919.13,2916.88,0
8250-ZNGGW,5870,-0.02,79,-0.4,-0.31,0,94571,38.148862,-121.737696,0,5,-0.78,-0.03,-0.01,43.99,0.08,-0.26,0.46,27,0.75,0.27,-0.58,0.7,-0.33,-0.34,-0.35,-0.3,2.6,0.62,0.76,59.9,287.85,0,20,219.95,527.8,0
8257-RZAHR,5871,-0.02,51,0.13,0.39,0,95134,37.42765,-121.945416,1,14,-0.78,-0.01,-0.01,20.4,0.08,-0.26,0.46,30,0.75,-0.61,-0.58,-0.7,-0.17,-0.34,-0.35,-0.2,-0.9,-0.34,-0.35,64.7,941,0,0,285.6,1226.6,1
8258-GSTJK,5872,0.02,74,-0.4,-0.31,0,90732,33.744119,-118.31448,0,3,-0.78,-0.03,-0.01,48.34,0.08,-0.26,-0.64,20,-0.69,-0.61,-0.58,-0.7,-0.33,-0.34,-0.35,-0.2,-0.9,-0.34,-0.35,77,237.75,0,0,145.02,382.77,1
8259-DZLIZ,5873,-0.02,53,0.13,0.39,2,95315,37.422961,-120.765493,10,64,1.63,0.95,-0.01,17.07,0.08,-0.26,0.46,25,-0.69,0.27,-0.58,-0.7,-0.33,-0.34,-0.35,-0.2,1.1,-0.34,-0.35,53.85,3399.85,0,0,1092.48,4492.33,0
8259-NFJTV,5874,-0.02,37,0.19,0.39,1,96029,39.84784,-122.544556,8,7,-0.78,-0.03,0.08,,0.08,-0.26,0.05,17,0.75,-0.61,-0.58,0.7,-0.33,-0.34,-0.35,-0.2,-0.9,0.62,0.76,34.65,246.6,0,0,0,246.6,0
8260-NGFNY,5875,-0.02,29,0.19,-0.31,0,92371,34.441123,-117.537886,0,1,-0.78,-0.03,0.08,,0.08,-0.26,0.46,73,-0.69,-0.61,-0.58,-0.7,-0.33,-0.34,-0.14,-0.2,-0.9,0.62,-0.48,25.2,25.2,0,0,0,25.2,1
8261-GWDBQ,5876,-0.02,70,-0.4,0.39,0,92880,33.918043,-117.617809,1,60,0.67,-0.03,-0.01,4.06,0.08,-0.26,-0.64,11,0.75,0.27,0.22,0.7,-0.17,-0.17,-0.35,-0.2,2.6,-0.34,-0.35,116.05,6925.9,0,0,243.6,7169.5,0
8262-COGGB,5877,0.02,53,0.13,-0.31,0,93277,36.303793,-119.375646,0,1,-0.78,-0.03,-0.01,11.61,0.08,1.51,1.51,,1.51,1.51,1.51,1.5,1.51,1.51,1.51,1.5,-0.9,-0.34,-0.48,20.45,20.45,0,0,11.61,32.06,0
8263-JQAIK,5878,0.02,66,-0.4,-0.31,0,93591,34.598221,-117.79593,0,2,-0.78,-0.03,0.08,,0.08,-0.26,0.46,6,-0.69,-0.61,-0.58,-0.7,-0.33,-0.34,-0.35,-0.2,-0.9,-0.34,0.76,24.45,47.5,0,0,0,47.5,1
8263-OKETD,5879,-0.02,44,0.13,-0.31,0,93609,36.5276,-119.865999,0,20,-0.78,-0.03,-0.01,22.75,0.08,-0.26,0.05,11,-0.69,0.27,-0.58,0.7,-0.33,-0.17,-0.14,-0.2,-0.9,-0.34,0.76,68.9,1370.35,0,0,455,1825.35,0
8263-QMNTJ,5880,0.02,46,0.13,0.39,0,94104,37.791222,-122.402241,2,72,1.63,1.61,-0.01,47.82,0.08,-0.26,-0.64,21,0.75,0.27,0.22,0.7,-0.17,-0.17,-0.14,-0.2,2.6,-0.34,-0.35,115.55,8425.3,0,0,3443.04,11868.34,0
8265-HKSOW,5881,-0.02,35,0.19,0.39,2,95465,38.415003,-122.998726,1,72,1.63,-0.03,-0.01,17.89,0.08,-0.26,-0.64,19,0.75,0.27,0.22,0.7,-0.33,-0.17,-0.14,-0.2,2.6,0.62,0.76,107.45,7658.3,0,0,1288.08,8946.38,0
8266-VBFQL,5882,0.02,55,0.13,-0.31,0,91935,32.695681,-116.798386,0,4,-0.78,-0.03,-0.01,31.92,0.08,-0.26,-0.64,4,-0.69,-0.61,0.22,0.7,-0.33,-0.17,-0.14,-0.2,-0.9,-0.34,-0.35,90.4,356.65,0,0,127.68,484.33,0
8267-KFGYD,5883,0.02,53,0.13,-0.31,1,91803,34.074736,-118.145959,0,1,-0.78,-0.03,-0.01,10.14,0.08,1.51,1.51,,1.51,1.51,1.51,1.5,1.51,1.51,1.51,1.5,-0.9,-0.34,-0.48,21.05,21.05,0,0,10.14,31.19,0
8267-ZNYVZ,5884,-0.02,47,0.13,0.39,0,91977,32.726627,-116.994608,1,33,0.23,-0.03,-0.01,15.66,0.08,-0.26,-0.64,24,0.75,-0.61,0.22,0.7,-0.17,-0.17,-0.14,-0.3,1.1,-0.34,-0.35,103.75,3361.05,0,100,516.78,3977.83,1
8268-YDIXR,5885,0.02,45,0.13,0.39,0,95348,37.40122,-120.514191,1,56,0.67,0.95,-0.01,40.33,0.08,-0.26,-0.64,9,0.75,0.27,0.22,-0.7,-0.33,-0.34,-0.35,-0.2,1.1,-0.34,-0.35,93.15,5253.95,0,0,2258.48,7512.43,0
8270-RKSAP,5886,0.02,30,0.19,-0.31,0,92801,33.844983,-117.952151,0,9,-0.78,-1.14,-0.01,40.71,0.08,-0.26,-0.64,52,-0.69,-0.61,-0.58,-0.7,-0.33,-0.34,-0.35,-0.2,-0.9,-0.34,-0.35,70.5,597.9,0,0,366.39,964.29,0
8272-ONJLV,5887,0.02,57,0.13,-0.31,0,92123,32.808814,-117.134694,0,12,-0.78,-0.01,-0.01,49,0.08,-0.26,-0.64,23,-0.69,-0.61,0.22,-0.7,-0.17,-0.17,-0.14,-0.2,1.1,0.62,-0.35,95.7,1184,0,0,588,1772,0
8276-MQBYC,5888,0.02,70,-0.4,-0.31,0,90028,34.099869,-118.326843,0,51,0.67,0.95,-0.01,19.49,0.08,-0.26,-0.64,11,-0.69,-0.61,0.22,-0.7,-0.17,-0.17,-0.35,-0.2,-0.9,-0.34,-0.35,97.8,4913.3,0,0,993.99,5907.29,1
8277-RVRSV,5889,-0.02,22,0.19,0.39,1,94506,37.791481,-121.903253,3,33,0.23,0.2,-0.01,1.71,0.08,1.51,1.51,,1.51,1.51,1.51,1.5,1.51,1.51,1.51,1.5,1.1,0.62,0.76,24.15,800.3,0,0,56.43,856.73,0
8280-MQRQN,5890,-0.02,39,0.19,-0.31,0,95223,38.32153,-120.236358,0,1,-0.78,-1.14,-0.01,23.7,0.08,-0.26,0.05,17,-0.69,-0.61,0.22,-0.7,-0.33,-0.34,-0.35,-0.2,-0.9,-0.34,-0.48,50.45,50.45,0,0,23.7,74.15,1
8285-ABVLB,5891,-0.02,34,0.19,0.39,0,93103,34.438581,-119.685368,0,70,1.63,-0.03,-0.01,40.91,0.08,1.51,1.51,,1.51,1.51,1.51,1.5,1.51,1.51,1.51,1.5,2.6,0.62,0.76,19.85,1328.35,33.29,0,2863.7,4158.76,0
8286-AFUYI,5892,0.02,33,0.19,-0.31,0,91203,34.153338,-118.262974,0,1,-0.78,-1.14,-0.01,46.23,0.08,-0.26,0.46,25,0.75,-0.61,-0.58,-0.7,-0.33,-0.34,-0.35,-0.2,-0.9,0.62,-0.35,47.95,47.95,0,0,46.23,94.18,0
